x,y,dz
4571900,5308200,0.37200
4572000,5308100,0.18000
4571900,5308200,0.33600
4571900,5308100,0.29200
4571900,5308100,0.28000
4572000,5308100,0.20800
4572000,5308000,0.24300
4572000,5308000,0.19800
4572100,5308000,0.11900
4572100,5308000,0.11400
4572100,5307900,0.09500
4572200,5307900,0.32200
4572100,5307900,0.07600
4572100,5307900,0.04800
4572200,5307800,0.86800
4572200,5307800,0.79100
4572200,5307800,0.89400
4572300,5307700,0.63500
4572300,5307700,0.75900
4572300,5307600,0.18200
4572300,5307600,0.16800
4572300,5307400,0.30200
4572300,5307400,0.14400
4572300,5307400,0.53300
4572300,5307500,0.07900
4572300,5307600,0.12000
4572300,5307500,0.01400
4571800,5308200,-0.01900
4572000,5308100,0.22100
4571900,5308100,0.93400
4571900,5308100,0.31300
4571900,5308100,0.27100
4572000,5308100,0.27800
4572000,5308000,0.26000
4572000,5308000,0.22700
4572000,5308000,0.15500
4572100,5308000,0.11300
4572100,5307900,0.06900
4572200,5307900,0.06000
4572100,5307900,0.02700
4572100,5307900,-0.11300
4572200,5307800,0.05300
4572200,5307800,0.04000
4572200,5307700,0.03900
4572200,5307700,0.06300
4572300,5307700,0.11600
4572300,5307600,0.15100
4572300,5307600,0.19200
4572300,5307400,0.88200
4572300,5307400,0.22700
4572300,5307500,0.19200
4572300,5307600,0.04800
4572300,5307500,0.17900
4572000,5308100,0.27300
4571900,5308100,0.94900
4571900,5308100,1.27600
4571900,5308100,0.24400
4572000,5308000,0.21100
4572000,5308000,0.17400
4572000,5308000,0.15100
4572000,5308000,0.08600
4572100,5307900,0.01900
4572100,5307800,-0.01500
4572100,5307900,-0.04700
4572100,5307900,-0.11400
4572200,5307800,0.06100
4572200,5307800,0.10300
4572200,5307700,0.17100
4572200,5307700,0.21700
4572200,5307700,0.20800
4572300,5307600,0.10000
4572200,5307600,0.14200
4572300,5307400,1.09000
4572300,5307500,1.13100
4572300,5307500,0.20100
4572300,5307500,-0.17700
4572000,5308100,0.22600
4571900,5308100,1.79200
4572000,5308000,0.02400
4572000,5308000,0.22000
4572000,5308000,0.12100
4572000,5307900,0.06400
4572100,5307900,0.00400
4572100,5307800,-0.05900
4572100,5307900,-0.05800
4572100,5307900,-0.11900
4572100,5307800,-0.00400
4572200,5307800,0.04900
4572200,5307700,0.10400
4572200,5307700,0.22300
4572200,5307700,0.18500
4572200,5307600,0.21600
4572200,5307600,0.26800
4572200,5307500,0.25600
4571900,5308000,1.63900
4572000,5308000,0.54100
4572000,5307900,0.84100
4572000,5307900,1.05400
4572100,5307800,-0.02700
4572100,5307900,1.05800
4572100,5307800,-0.35800
4572100,5307800,0.05700
4572200,5307800,0.14300
4572200,5307700,0.25300
4572200,5307700,0.32700
4572200,5307600,0.30700
4572200,5307600,0.93100
4572200,5307600,1.64900
4572100,5307800,0.13800
4572100,5307800,0.61400
4572100,5307700,0.76100
4572200,5307700,0.78800
4572200,5307700,0.84500
4572200,5307600,1.03600
